[HEADER]
Insulated box
Parallel heaters, 1x 5W, 1x 10W
K_p=3.0
K_i=5e-4

[DATA]
time	temperature	humidity	heater power
863.7	34.98	49.6	2.619
864.7	34.98	49.6	2.607
865.7	34.98	49.6	2.607
866.7	34.98	49.6	2.607
867.7	34.99	49.6	2.607
868.7	34.99	49.6	2.607
869.7	34.99	49.6	2.607
870.7	34.99	49.6	2.607
871.7	34.99	49.6	2.604
872.7	34.99	49.6	2.604
873.7	34.99	49.6	2.604
874.7	34.99	49.6	2.607
875.7	34.99	49.6	2.604
876.7	34.99	49.6	2.604
877.7	35.00	49.6	2.604
878.7	35.00	49.6	2.593
879.7	35.00	49.5	2.586
880.7	35.00	49.5	2.589
881.7	35.00	49.5	2.589
882.7	35.00	49.5	2.589
883.7	35.00	49.5	2.589
884.7	35.00	49.5	2.589
885.7	35.01	49.6	2.589
886.7	35.01	49.6	2.578
887.7	35.01	49.5	2.572
888.7	35.01	49.5	2.575
889.7	35.01	49.6	2.575
890.7	35.02	49.6	2.572
891.7	35.02	49.6	2.557
892.7	35.03	49.6	2.554
893.7	35.02	49.5	2.551
894.7	35.02	49.5	2.554
895.7	35.03	49.5	2.554
896.7	35.03	49.5	2.543
897.7	35.03	49.5	2.540
898.7	35.04	49.5	2.537
899.7	35.04	49.5	2.534
900.7	35.04	49.5	2.522
901.7	35.05	49.5	2.522
902.7	35.05	49.5	2.519
903.7	35.05	49.5	2.508
904.7	35.05	49.5	2.508
905.7	35.06	49.5	2.505
906.7	35.06	49.5	2.494
907.7	35.06	49.5	2.502
908.7	35.06	49.5	2.491
909.7	35.06	49.5	2.491
910.7	35.07	49.5	2.488
911.7	35.07	49.5	2.488
912.7	35.07	49.5	2.485
913.7	35.07	49.5	2.485
914.7	35.07	49.5	2.476
915.7	35.07	49.5	2.473
916.7	35.08	49.5	2.473
917.7	35.08	49.4	2.473
918.7	35.08	49.4	2.470
919.7	35.08	49.4	2.470
920.7	35.08	49.4	2.470
921.7	35.08	49.4	2.470
922.7	35.08	49.4	2.470
923.7	35.08	49.4	2.470
924.7	35.08	49.4	2.467
925.7	35.08	49.4	2.459
926.7	35.09	49.4	2.467
927.7	35.09	49.4	2.459
928.7	35.09	49.4	2.456
929.7	35.09	49.4	2.459
930.7	35.09	49.4	2.459
931.7	35.09	49.4	2.456
932.7	35.09	49.4	2.456
933.7	35.09	49.4	2.456
934.7	35.09	49.4	2.456
935.7	35.09	49.3	2.456
936.7	35.09	49.3	2.456
937.7	35.09	49.3	2.456
938.7	35.09	49.3	2.456
939.7	35.09	49.3	2.456
940.7	35.09	49.3	2.456
941.7	35.09	49.3	2.456
942.7	35.09	49.3	2.456
943.7	35.10	49.4	2.456
944.7	35.10	49.4	2.442
945.8	35.10	49.3	2.439
946.7	35.10	49.3	2.439
947.8	35.11	49.4	2.439
948.8	35.11	49.4	2.428
949.8	35.12	49.4	2.425
950.8	35.12	49.4	2.419
951.8	35.12	49.3	2.408
952.8	35.13	49.3	2.405
953.8	35.13	49.3	2.394
954.8	35.14	49.3	2.391
955.8	35.14	49.3	2.388
956.8	35.14	49.3	2.377
957.8	35.15	49.3	2.377
958.8	35.15	49.3	2.374
959.8	35.15	49.3	2.363
960.8	35.15	49.3	2.363
961.8	35.16	49.3	2.360
962.8	35.16	49.3	2.357
963.8	35.16	49.3	2.346
964.8	35.16	49.3	2.346
965.8	35.16	49.3	2.343
966.8	35.16	49.3	2.343
967.8	35.17	49.3	2.343
968.8	35.17	49.3	2.340
969.8	35.16	49.2	2.340
970.8	35.16	49.2	2.343
971.8	35.16	49.3	2.346
972.8	35.17	49.3	2.346
973.8	35.17	49.3	2.343
974.8	35.17	49.3	2.343
975.8	35.17	49.2	2.340
976.8	35.17	49.2	2.332
977.8	35.17	49.2	2.329
978.8	35.17	49.2	2.329
979.8	35.18	49.2	2.329
980.8	35.18	49.2	2.329
981.8	35.18	49.2	2.326
982.8	35.18	49.2	2.326
983.8	35.18	49.2	2.326
984.8	35.18	49.2	2.323
985.8	35.18	49.2	2.323
986.8	35.18	49.2	2.323
987.8	35.18	49.2	2.323
988.8	35.19	49.2	0.136
