[HEADER]
insulated box
parallel heaters: 1x 5W, 1x 10W
K_p=3.5
K_i=0.005


[DATA]
time	temperature	humidity	heater power
[s]	[±0.5 °C]	[±3 pct]	[±0.05 W]
2546.5	37.39	47.5	1.549
2547.6	37.39	47.5	1.546
2548.6	37.39	47.5	1.546
2549.6	37.39	47.4	1.546
2550.6	37.38	47.4	1.549
2551.6	37.39	47.4	1.558
2552.6	37.39	47.4	1.558
2553.6	37.39	47.4	1.558
2554.6	37.39	47.4	1.549
2555.6	37.38	47.3	1.546
2556.6	37.38	47.3	1.558
2557.6	37.38	47.3	1.560
2558.6	37.37	47.3	1.571
2559.6	37.37	47.3	1.574
2560.6	37.36	47.3	1.574
2561.6	37.36	47.3	1.585
2562.6	37.36	47.3	1.588
2563.6	37.35	47.3	1.588
2564.6	37.35	47.3	1.597
2565.6	37.35	47.4	1.599
2566.6	37.36	47.4	1.597
2567.6	37.35	47.3	1.588
2568.6	37.35	47.3	1.597
2569.6	37.35	47.3	1.597
2570.0	37.35	47.3	1.597
2571.0	37.35	47.3	1.599
2572.0	37.34	47.3	1.608
2573.0	37.34	47.3	1.610
2574.0	37.34	47.3	1.610
2575.0	37.34	47.3	1.613
2576.0	37.34	47.3	1.613
2577.0	37.33	47.3	1.615
2578.0	37.33	47.3	1.622
2579.0	37.33	47.3	1.624
2580.0	37.33	47.3	1.624
2581.0	37.33	47.3	1.627
2582.0	37.33	47.3	1.627
2583.0	37.33	47.3	1.627
2584.0	37.32	47.3	1.627
2585.0	37.32	47.3	1.629
2586.0	37.32	47.3	1.636
2587.0	37.32	47.3	1.636
2588.0	37.32	47.3	1.638
2589.0	37.32	47.3	1.638
2590.0	37.32	47.3	1.638
2591.0	37.32	47.3	1.638
2592.0	37.32	47.3	1.638
2593.0	37.31	47.3	1.638
2594.0	37.31	47.3	1.638
2595.0	37.31	47.3	1.641
2596.0	37.31	47.2	1.638
2597.0	37.31	47.2	1.641
2598.0	37.31	47.2	1.641
2599.0	37.31	47.2	1.641
2600.0	37.31	47.2	1.641
2601.0	37.31	47.2	1.638
2602.0	37.31	47.2	1.641
2603.0	37.31	47.2	1.647
2604.0	37.30	47.1	1.647
2605.0	37.30	47.1	1.650
2606.0	37.30	47.2	1.664
2607.0	37.30	47.2	1.662
2608.0	37.30	47.2	1.655
2609.0	37.30	47.2	1.655
2610.0	37.30	47.2	1.655
2611.0	37.30	47.2	1.652
2612.0	37.30	47.2	1.652
2613.0	37.30	47.2	1.652
2614.0	37.30	47.2	1.652
2615.0	37.30	47.2	1.652
2616.0	37.30	47.2	1.652
2617.0	37.30	47.2	1.650
2618.0	37.30	47.2	1.650
2619.0	37.30	47.2	1.650
2620.0	37.30	47.2	1.650
2621.0	37.30	47.2	1.650
2622.0	37.30	47.2	1.650
2623.0	37.30	47.2	1.650
2624.0	37.30	47.2	1.650
2625.0	37.30	47.2	1.647
2626.0	37.30	47.2	1.641
2627.0	37.30	47.2	1.647
2628.0	37.30	47.1	1.641
2629.0	37.30	47.1	1.641
2630.0	37.30	47.2	1.638
2631.0	37.30	47.2	1.638
2632.0	37.30	47.1	1.638
2633.0	37.30	47.1	1.638
2634.0	37.30	47.0	1.638
2635.0	37.29	47.0	1.647
2636.0	37.29	47.1	1.652
2637.0	37.29	47.1	1.652
2638.0	37.29	47.1	1.650
2639.0	37.29	47.1	1.650
2640.0	37.29	47.1	1.650
2641.0	37.29	47.1	1.641
2642.0	37.29	47.1	1.641
2643.0	37.29	47.1	1.641
2644.0	37.29	47.1	1.641
2645.0	37.29	47.1	1.638
2646.0	37.29	47.0	1.638
2647.0	37.28	47.0	1.650
2648.0	37.29	47.1	1.652
2649.0	37.29	47.1	1.650
2650.0	37.29	47.1	1.650
2651.0	37.29	47.1	1.643
2652.0	37.29	47.1	1.641
2653.0	37.29	47.1	1.641
2654.0	37.29	47.0	1.641
2655.0	37.29	47.0	1.638
2656.0	37.29	47.0	1.638
2657.0	37.29	47.0	1.638
2658.0	37.29	47.0	1.636
2659.0	37.29	47.0	1.636
2660.0	37.29	47.0	1.636
2661.0	37.29	47.0	1.629
2662.0	37.29	47.0	1.627
2663.0	37.28	47.0	1.638
2664.0	37.28	47.0	1.641
2665.0	37.28	47.0	1.641
2666.0	37.29	47.0	1.638
2667.0	37.29	47.0	1.638
2668.0	37.29	47.0	1.636
2669.0	37.29	47.0	1.636
2670.0	37.29	47.0	1.627
2671.0	37.29	47.0	1.627
2672.0	37.29	47.0	1.627
2673.0	37.29	47.0	1.627
2674.0	37.29	46.9	1.624
2675.0	37.28	46.9	1.629
2676.0	37.28	47.0	1.638
2677.0	37.28	47.0	1.638
2678.0	37.28	46.9	1.636
2679.0	37.27	46.9	1.638
2680.0	37.27	46.9	1.650
2681.0	37.27	46.9	1.652
2682.0	37.26	46.9	1.655
2683.0	37.26	46.9	1.664
2684.0	37.26	46.9	1.667
2685.0	37.26	46.9	1.676
2686.0	37.25	46.9	1.678
2687.0	37.25	46.9	1.681
2688.0	37.25	46.9	1.688
2689.0	37.24	46.9	1.690
2690.0	37.24	46.9	1.692
2691.0	37.24	46.9	1.695
2692.0	37.24	46.8	1.695
2693.0	37.24	46.8	1.704
2694.0	37.23	46.8	1.704
2695.0	37.23	46.8	1.707
2696.0	37.23	46.8	1.707
2697.0	37.23	46.8	1.716
2698.0	37.23	46.8	1.716
2699.0	37.23	46.8	1.719
2700.0	37.23	46.8	1.719
2701.0	37.22	46.8	1.719
2702.0	37.22	46.8	1.721
2703.0	37.22	46.8	1.721
2704.0	37.23	46.9	1.721
2705.0	37.23	46.9	1.719
2706.0	37.23	46.8	1.707
2707.0	37.23	46.8	1.716
2708.0	37.23	46.8	1.716
2709.0	37.22	46.8	1.719
2710.0	37.22	46.8	1.719
2711.0	37.22	46.8	1.719
2712.0	37.22	46.8	1.719
2713.0	37.22	46.8	1.721
2714.0	37.22	46.8	1.721
2715.0	37.22	46.8	1.721
2716.0	37.22	46.8	1.721
2717.0	37.22	46.8	1.724
2718.0	37.22	46.8	1.731
2719.0	37.21	46.8	1.731
2720.0	37.21	46.8	1.733
2721.0	37.21	46.8	1.731
2722.0	37.21	46.8	1.733
2723.0	37.21	46.8	1.733
2724.0	37.21	46.8	1.733
2725.0	37.21	46.8	1.733
2726.0	37.21	46.7	1.733
2727.0	37.21	46.7	1.733
2728.0	37.21	46.7	1.733
2729.0	37.21	46.7	1.733
2730.0	37.21	46.7	1.733
2731.0	37.21	46.7	1.733
2732.0	37.21	46.7	1.733
2733.0	37.21	46.7	1.733
2734.0	37.21	46.7	1.733
2735.0	37.21	46.7	1.733
2736.0	37.21	46.7	1.736
2737.0	37.21	46.7	1.733
2738.0	37.20	46.7	1.733
2739.0	37.20	46.7	1.736
2740.0	37.20	46.7	1.733
2741.0	37.20	46.7	1.733
2742.0	37.20	46.7	1.733
2743.0	37.20	46.7	1.733
2744.0	37.20	46.7	1.733
2745.0	37.20	46.7	1.733
2746.0	37.20	46.7	1.733
2747.0	37.20	46.7	1.733
2748.0	37.20	46.7	1.733
2749.0	37.20	46.7	1.733
2750.0	37.20	46.7	1.733
2751.0	37.20	46.7	1.733
2752.0	37.20	46.7	1.733
2753.0	37.20	46.7	1.733
2754.0	37.20	46.7	1.733
2755.0	37.20	46.7	1.733
2756.0	37.20	46.7	1.733
2757.0	37.20	46.7	1.733
2758.0	37.20	46.7	1.733
2759.0	37.20	46.7	1.733
2760.0	37.20	46.6	1.731
2761.0	37.20	46.6	1.731
2762.0	37.20	46.7	1.731
2763.0	37.20	46.7	1.731
2764.0	37.20	46.6	1.731
2765.0	37.20	46.6	1.731
2766.0	37.20	46.6	1.731
2767.0	37.20	46.6	1.731
2768.0	37.20	46.6	1.731
2769.0	37.20	46.6	1.724
2770.0	37.20	46.6	1.731
2771.0	37.20	46.6	1.731
2772.0	37.20	46.6	1.724
2773.0	37.20	46.6	1.721
2774.0	37.20	46.6	1.724
2775.0	37.20	46.6	1.721
2776.0	37.20	46.6	1.721
2777.0	37.20	46.6	1.721
2778.0	37.20	46.6	1.721
2779.0	37.19	46.6	1.733
2780.0	37.19	46.6	1.742
2781.0	37.19	46.6	1.742
2782.0	37.19	46.6	1.736
2783.0	37.19	46.6	1.736
2784.0	37.19	46.6	1.733
2785.0	37.19	46.6	1.733
2786.1	37.19	46.6	1.733
2787.0	37.19	46.6	1.731
2788.1	37.19	46.6	1.733
2789.1	37.20	46.6	1.731
2790.1	37.20	46.6	1.731
2791.1	37.20	46.6	1.731
2792.1	37.20	46.6	1.731
2793.1	37.20	46.6	1.731
2794.1	37.20	46.6	1.728
2795.1	37.20	46.6	1.721
2796.1	37.20	46.6	1.721
2797.1	37.20	46.6	1.721
2798.1	37.20	46.6	1.721
2799.1	37.20	46.6	1.719
2800.1	37.20	46.6	1.719
2801.1	37.20	46.6	1.719
2802.1	37.20	46.6	1.719
2803.1	37.20	46.6	1.719
2804.1	37.20	46.6	1.719
2805.1	37.20	46.6	1.719
2806.1	37.20	46.6	1.716
2807.1	37.20	46.6	1.716
2808.1	37.20	46.6	1.716
2809.1	37.20	46.6	1.716
2810.1	37.19	46.5	1.716
2811.1	37.19	46.5	1.721
2812.1	37.19	46.6	1.731
2813.1	37.19	46.6	1.731
2814.1	37.19	46.5	1.721
2815.1	37.18	46.5	1.733
2816.1	37.18	46.5	1.736
2817.1	37.18	46.5	1.736
2818.1	37.18	46.5	1.733
2819.1	37.17	46.5	1.745
2820.1	37.18	46.5	1.748
2821.1	37.18	46.5	1.748
2822.1	37.17	46.4	1.745
2823.1	37.17	46.4	1.750
2824.1	37.17	46.4	1.750
2825.1	37.16	46.4	1.762
2826.1	37.16	46.4	1.765
2827.1	37.16	46.4	1.774
2828.1	37.15	46.4	1.777
2829.1	37.15	46.4	1.779
2830.1	37.15	46.4	1.789
2831.1	37.15	46.4	1.789
2832.1	37.14	46.4	1.791
2833.1	37.14	46.4	1.801
2834.1	37.14	46.4	1.803
2835.1	37.14	46.4	1.803
2836.1	37.14	46.4	1.806
2837.1	37.13	46.4	1.813
2838.2	37.13	46.4	1.816
2839.2	37.13	46.4	1.818
2840.2	37.13	46.4	1.818
2841.2	37.13	46.4	1.818
2842.2	37.13	46.4	1.828
2843.2	37.13	46.4	1.818
2844.2	37.13	46.4	1.813
2845.2	37.13	46.4	1.816
2846.2	37.13	46.4	1.818
2847.2	37.13	46.4	1.818
2848.2	37.13	46.4	1.818
2849.2	37.13	46.4	1.828
2850.2	37.12	46.3	1.828
2851.2	37.12	46.3	1.830
2852.2	37.12	46.3	1.830
2853.2	37.12	46.3	1.830
2854.2	37.12	46.3	1.830
2855.2	37.12	46.3	1.833
2856.2	37.12	46.3	1.833
2857.2	37.12	46.3	1.836
2858.2	37.12	46.3	1.843
2859.2	37.12	46.3	1.843
2860.2	37.12	46.3	1.843
2861.2	37.11	46.3	1.843
2862.2	37.11	46.3	1.845
2863.2	37.11	46.3	1.845
2864.2	37.11	46.3	1.845
2865.2	37.11	46.3	1.845
2866.2	37.11	46.3	1.845
2867.2	37.11	46.3	1.845
2868.2	37.11	46.3	1.848
2869.2	37.11	46.3	1.845
2870.2	37.11	46.3	1.848
2871.2	37.11	46.3	1.848
2872.2	37.11	46.3	1.848
2873.2	37.11	46.3	1.848
2874.2	37.11	46.2	1.855
2875.2	37.11	46.2	1.848
2876.2	37.11	46.3	1.848
2877.2	37.11	46.3	1.848
2878.2	37.11	46.2	1.850
2879.2	37.10	46.2	1.848
2880.2	37.10	46.2	1.858
2881.2	37.10	46.2	1.858
2882.2	37.10	46.2	1.855
2883.2	37.10	46.2	1.858
2884.2	37.10	46.2	1.858
2885.2	37.10	46.2	1.858
2886.2	37.10	46.3	1.858
2887.2	37.10	46.3	1.858
2888.3	37.10	46.2	1.858
2889.3	37.10	46.2	1.858
2890.3	37.10	46.2	1.858
2891.3	37.10	46.2	1.858
2892.3	37.10	46.2	1.858
2893.3	37.10	46.2	1.858
2894.3	37.10	46.2	1.858
2895.3	37.10	46.2	1.858
2896.3	37.10	46.2	1.858
2897.3	37.10	46.2	1.858
2898.3	37.10	46.2	1.858
2899.3	37.10	46.2	1.848
2900.3	37.10	46.2	1.858
2901.3	37.10	46.2	1.858
2902.3	37.10	46.2	1.858
2903.3	37.10	46.2	1.850
2904.3	37.10	46.2	1.858
2905.3	37.10	46.2	1.855
2906.3	37.10	46.2	1.858
2907.3	37.10	46.2	1.858
2908.3	37.11	46.2	1.850
2909.3	37.11	46.2	1.845
2910.3	37.12	46.2	1.833
2911.3	37.12	46.2	1.830
2912.3	37.12	46.2	1.818
2913.3	37.12	46.2	1.818
2914.3	37.12	46.2	1.818
2915.3	37.12	46.2	1.821
2916.3	37.12	46.1	1.828
2917.3	37.11	46.1	1.828
2918.3	37.11	46.1	1.828
2919.3	37.11	46.1	1.828
2920.3	37.11	46.1	1.830
2921.3	37.11	46.1	1.830
2922.3	37.11	46.1	1.830
2923.3	37.11	46.1	1.830
2924.3	37.11	46.1	1.830
2925.3	37.11	46.1	1.833
2926.3	37.11	46.1	1.833
2927.3	37.11	46.1	1.833
2928.3	37.11	46.1	1.833
2929.3	37.11	46.1	1.833
2930.3	37.11	46.1	1.833
2931.3	37.11	46.1	1.833
2932.3	37.11	46.1	1.833
2933.3	37.11	46.1	1.833
2934.3	37.11	46.1	1.840
2935.3	37.11	46.1	1.833
2936.4	37.10	46.1	1.833
2937.3	37.10	46.1	1.843
2938.4	37.10	46.1	1.833
2939.4	37.10	46.1	1.833
2940.4	37.10	46.1	1.840
2941.4	37.10	46.1	1.843
2942.4	37.10	46.1	1.843
2943.4	37.10	46.1	1.843
2944.4	37.10	46.1	1.843
2945.4	37.10	46.1	1.836
2946.4	37.10	46.1	1.836
2947.4	37.10	46.1	1.843
2948.4	37.10	46.1	1.843
2949.4	37.10	46.1	1.843
2950.4	37.10	46.0	1.840
2951.4	37.10	46.0	1.843
2952.4	37.10	46.0	1.840
2953.4	37.10	46.0	1.843
2954.4	37.10	46.0	1.843
2955.4	37.10	46.0	1.843
2956.4	37.10	46.0	1.843
2957.4	37.10	46.0	1.843
2958.4	37.10	46.0	1.843
2959.4	37.10	46.0	1.843
2960.4	37.10	46.0	1.840
2961.4	37.10	46.0	1.833
2962.4	37.10	46.0	1.840
2963.4	37.10	46.0	1.843
2964.4	37.10	46.0	1.843
2965.4	37.10	46.0	1.833
2966.4	37.10	46.0	1.840
2967.4	37.10	46.0	1.833
2968.4	37.10	46.0	1.833
2969.4	37.10	46.0	1.836
2970.4	37.10	46.0	1.833
2971.4	37.10	46.0	1.833
2972.4	37.10	46.0	1.833
2973.4	37.10	46.0	1.833
2974.4	37.10	45.9	1.833
2975.4	37.09	45.9	1.845
2976.4	37.09	46.0	1.858
2977.4	37.09	46.0	1.858
2978.4	37.09	46.0	1.848
2979.4	37.09	46.0	1.848
2980.4	37.09	46.0	1.845
2981.4	37.09	46.0	1.848
2982.4	37.09	46.0	1.845
2983.4	37.09	46.0	1.845
2984.4	37.09	46.0	1.845
2985.4	37.09	46.0	1.845
2986.5	37.09	46.0	1.845
2987.4	37.09	46.0	1.845
2988.5	37.09	46.0	1.845
2989.5	37.10	46.0	1.843
2990.5	37.10	46.0	1.836
2991.5	37.10	46.0	1.843
2992.5	37.10	46.0	1.843
2993.5	37.10	46.0	1.843
2994.5	37.10	46.0	1.843
2995.5	37.10	46.0	1.836
2996.5	37.10	46.0	1.843
2997.5	37.10	46.0	1.840
2998.5	37.10	46.0	1.840
2999.5	37.10	46.0	1.833
3000.5	37.10	46.0	1.833
3001.5	37.10	46.0	1.833
3002.5	37.10	46.0	1.833
3003.5	37.10	46.0	1.833
3004.5	37.10	46.0	1.833
3005.5	37.10	46.0	1.833
3006.5	37.10	46.0	1.833
3007.5	37.10	46.0	1.833
3008.5	37.10	46.0	1.833
3009.5	37.10	46.0	1.830
3010.5	37.10	46.0	1.830
3011.5	37.10	46.0	1.830
3012.5	37.10	46.0	1.830
3013.5	37.10	46.0	1.830
3014.5	37.10	46.0	1.830
3015.5	37.10	46.0	1.830
3016.5	37.10	46.0	1.830
3017.5	37.10	46.0	1.830
3018.5	37.10	45.9	1.830
3019.5	37.10	45.9	1.830
3020.5	37.10	46.0	1.830
3021.5	37.10	46.0	1.828
3022.5	37.10	45.9	1.830
3023.5	37.10	45.9	1.828
3024.5	37.09	45.9	1.828
3025.5	37.09	45.9	1.833
3026.5	37.09	45.9	1.843
3027.5	37.09	45.9	1.843
3028.5	37.09	45.9	1.843
3029.5	37.09	45.9	1.836
3030.5	37.09	45.9	1.836
3031.5	37.09	45.9	1.840
3032.5	37.09	45.9	1.833
3033.5	37.09	45.9	1.833
3034.5	37.09	45.9	1.833
3035.5	37.09	45.9	1.833
3036.6	37.09	45.9	1.833
3037.5	37.09	45.9	1.833
3038.6	37.09	45.9	1.833
3039.6	37.09	45.9	1.830
3040.6	37.09	45.9	1.830
3041.6	37.09	45.9	1.830
3042.6	37.10	45.9	1.830
3043.6	37.10	45.9	1.830
3044.6	37.10	45.9	1.828
3045.6	37.10	45.9	1.828
3046.6	37.09	45.8	1.828
3047.6	37.09	45.8	1.833
3048.6	37.08	45.8	1.845
3049.6	37.08	45.8	1.848
3050.6	37.08	45.9	1.860
3051.6	37.08	45.9	1.858
3052.6	37.08	45.9	1.855
3053.6	37.08	45.9	1.855
3054.6	37.08	45.8	1.848
3055.6	37.08	45.8	1.848
3056.6	37.09	45.8	1.845
3057.6	37.09	45.8	1.845
3058.6	37.09	45.8	1.843
3059.6	37.09	45.8	1.843
3060.6	37.08	45.8	1.836
3061.0	37.08	45.8	1.845
3062.0	37.08	45.8	1.845
3063.0	37.08	45.8	1.858
3064.0	37.07	45.8	1.860
3065.0	37.07	45.8	1.870
3066.0	37.07	45.8	1.870
3067.0	37.07	45.8	1.860
3068.0	37.07	45.8	1.873
3069.0	37.07	45.8	1.875
3070.0	37.07	45.8	1.873
3071.0	37.07	45.8	1.870
3072.0	37.06	45.8	1.875
3073.0	37.06	45.8	1.885
3074.0	37.06	45.8	1.888
3075.0	37.05	45.8	1.890
3076.0	37.05	45.8	1.900
3077.0	37.05	45.8	1.903
3078.0	37.06	45.8	1.900
3079.0	37.05	45.8	1.897
3080.0	37.05	45.8	1.900
3081.0	37.05	45.8	1.903
3082.0	37.05	45.8	1.905
3083.0	37.04	45.8	1.915
3084.0	37.04	45.8	1.918
3085.0	37.04	45.8	1.918
3086.0	37.04	45.8	1.928
3087.0	37.04	45.8	1.930
3088.0	37.04	45.8	1.918
3089.0	37.04	45.8	1.918
3090.0	37.04	45.8	1.918
3091.0	37.04	45.8	1.928
3092.0	37.03	45.8	1.930
3093.0	37.04	45.8	1.930
3094.0	37.04	45.8	1.921
3095.0	37.04	45.7	1.918
3096.0	37.04	45.7	1.918
3097.0	37.04	45.7	1.928
3098.0	37.03	45.7	1.930
3099.0	37.03	45.7	1.930
3100.0	37.03	45.7	1.933
3101.0	37.03	45.7	1.933
3102.0	37.03	45.7	1.943
3103.0	37.03	45.7	1.946
3104.0	37.02	45.7	1.946
3105.0	37.02	45.7	1.946
3106.0	37.02	45.7	1.948
3107.0	37.02	45.7	1.958
3108.0	37.02	45.7	1.958
3109.0	37.02	45.7	1.958
3110.0	37.02	45.7	1.961
3111.0	37.02	45.7	1.961
3112.0	37.02	45.7	1.961
3113.0	37.02	45.7	1.961
3114.0	37.02	45.7	1.971
3115.0	37.01	45.7	1.964
3116.0	37.01	45.7	1.971
3117.0	37.01	45.7	1.974
3118.0	37.01	45.7	1.974
3119.0	37.01	45.7	1.974
3120.0	37.01	45.7	1.974
3121.0	37.01	45.7	1.974
3122.0	37.01	45.7	1.976
3123.0	37.01	45.7	1.976
3124.0	37.01	45.7	1.976
3125.0	37.01	45.6	1.976
3126.0	37.01	45.6	1.976
3127.0	37.01	45.6	1.976
3128.0	37.01	45.6	1.976
3129.0	37.01	45.6	1.979
3130.0	37.01	45.6	1.986
3131.0	37.01	45.6	1.986
3132.0	37.01	45.6	1.986
3133.0	37.01	45.6	1.986
3134.0	37.01	45.6	1.986
3135.0	37.01	45.6	1.989
3136.0	37.01	45.6	1.986
3137.0	37.01	45.6	1.986
3138.0	37.00	45.6	1.986
3139.0	37.00	45.6	1.989
3140.0	37.00	45.6	1.989
3141.0	37.00	45.6	1.989
3142.0	37.00	45.6	1.989
3143.0	37.00	45.6	1.989
3144.0	37.00	45.6	1.989
3145.0	37.00	45.6	1.989
3146.0	37.00	45.6	1.989
3147.0	37.00	45.6	1.989
3148.0	37.00	45.6	1.989
3149.0	37.00	45.6	1.989
3150.0	37.00	45.6	1.989
3151.0	37.00	45.6	1.989
3152.0	37.00	45.6	1.989
3153.0	37.00	45.6	1.989
3154.0	37.00	45.6	1.989
3155.0	37.00	45.6	1.989
3156.0	37.00	45.6	1.989
3157.0	37.00	45.6	1.989
3158.0	37.00	45.6	1.989
3159.0	37.00	45.6	1.989
3160.0	37.00	45.6	1.992
3161.0	37.00	45.6	1.992
3162.0	37.00	45.6	1.992
3163.0	37.00	45.6	1.992
3164.0	37.00	45.6	1.992
3165.0	37.00	45.6	1.992
3166.0	37.00	45.6	1.992
3167.0	37.00	45.6	1.992
3168.0	37.00	45.6	1.992
3169.0	37.00	45.6	1.992
3170.0	37.00	45.6	1.992
3171.0	37.00	45.6	1.992
3172.0	37.00	45.6	1.992
3173.0	37.00	45.5	1.992
3174.0	37.00	45.5	1.992
3175.0	37.00	45.6	1.992
3176.0	37.00	45.6	1.992
3177.0	37.00	45.5	1.992
3178.0	37.00	45.5	1.992
3179.0	37.00	45.5	1.992
3180.0	37.00	45.5	1.992
3181.0	37.00	45.5	1.989
3182.0	37.00	45.5	1.992
3183.0	37.00	45.5	1.992
3184.0	37.00	45.5	1.992
3185.0	37.00	45.5	1.992
3186.0	37.00	45.5	1.992
3187.0	37.00	45.5	1.992
3188.0	37.00	45.5	1.992
3189.0	37.00	45.5	1.999
3190.0	37.00	45.5	1.992
3191.0	37.00	45.5	1.992
3192.0	37.00	45.5	1.992
3193.0	37.00	45.5	1.992
3194.0	37.00	45.5	1.992
3195.0	37.00	45.5	1.992
3196.0	37.00	45.5	1.999
3197.0	37.00	45.5	1.992
3198.0	37.00	45.5	1.999
3199.0	37.00	45.5	1.992
3200.0	37.00	45.5	1.992
3201.0	37.00	45.5	1.992
3202.0	37.00	45.5	1.999
3203.0	37.01	45.6	1.992
3204.0	37.01	45.6	1.986
3205.0	37.01	45.5	1.974
3206.0	37.01	45.5	1.976
3207.0	37.01	45.5	1.976
3208.0	37.01	45.5	1.976
3209.0	37.01	45.5	1.976
3210.0	37.01	45.5	1.976
3211.0	37.01	45.5	1.984
3212.0	37.01	45.5	1.986
3213.0	37.01	45.5	1.979
3214.0	37.01	45.5	1.986
3215.0	37.01	45.5	1.986
3216.0	37.01	45.5	1.986
3217.0	37.01	45.5	1.986
3218.0	37.01	45.5	1.986
3219.0	37.01	45.5	1.986
3220.0	37.00	45.5	1.986
3221.0	37.01	45.5	1.986
3222.0	37.01	45.5	1.976
3223.0	37.01	45.4	1.971
3224.0	37.01	45.4	1.971
3225.0	37.01	45.4	1.974
3226.0	37.01	45.4	1.974
3227.0	37.01	45.4	1.974
3228.0	37.01	45.4	1.974
3229.0	37.01	45.4	1.974
3230.0	37.01	45.4	1.976
3231.0	37.01	45.4	1.976
3232.0	37.01	45.4	1.976
3233.0	37.01	45.4	1.976
3234.0	37.01	45.4	1.976
3235.0	37.01	45.5	1.979
3236.0	37.02	45.5	1.974
3237.0	37.02	45.4	1.961
3238.0	37.02	45.4	1.961
3239.0	37.01	45.4	1.964
3240.0	37.01	45.4	1.964
3241.0	37.01	45.4	1.971
3242.0	37.01	45.4	1.971
3243.0	37.01	45.4	1.974
3244.0	37.01	45.4	1.974
3245.0	37.01	45.4	1.974
3246.0	37.01	45.4	1.974
3247.0	37.01	45.4	1.974
3248.0	37.01	45.4	1.976
3249.0	37.01	45.4	1.976
3250.0	37.01	45.4	1.976
3251.0	37.01	45.4	1.976
3252.0	37.01	45.4	1.976
3253.0	37.01	45.4	1.979
3254.0	37.01	45.4	1.976
3255.0	37.01	45.4	1.984
3256.0	37.01	45.4	1.986
3257.0	37.01	45.3	1.979
3258.0	37.01	45.3	1.986
3259.0	37.01	45.3	1.986
3260.0	37.01	45.3	1.986
3261.0	37.01	45.3	1.986
3262.0	37.00	45.3	1.986
3263.0	37.00	45.3	1.986
3264.0	37.00	45.3	1.986
3265.0	37.00	45.3	1.989
3266.0	37.00	45.3	1.986
3267.0	37.00	45.3	1.986
3268.0	37.00	45.3	1.989
3269.0	37.00	45.3	1.989
3270.0	37.00	45.3	1.989
3271.0	37.00	45.3	1.989
3272.0	37.00	45.3	1.989
3273.0	37.00	45.3	1.989
3274.0	37.00	45.3	1.989
3275.0	37.00	45.3	1.989
3276.0	37.00	45.3	1.989
3277.0	37.00	45.3	1.989
3278.0	37.00	45.3	1.989
3279.0	37.00	45.3	1.989
3280.0	37.00	45.3	1.989
3281.0	37.00	45.3	1.989
3282.0	37.00	45.3	1.989
3283.0	37.00	45.3	1.989
3284.0	37.00	45.3	1.989
3285.1	37.00	45.3	1.989
3286.1	37.00	45.3	1.989
3287.1	37.00	45.3	1.989
3288.1	37.00	45.3	1.989
3289.1	37.00	45.2	1.989
3290.1	37.00	45.2	1.989
3291.1	37.00	45.2	1.989
3292.1	37.00	45.2	1.989
3293.1	37.00	45.2	1.989
3294.1	37.00	45.2	1.989
3295.1	37.00	45.2	1.989
3296.1	37.00	45.2	1.992
3297.1	37.00	45.2	1.989
3298.1	37.00	45.2	1.989
3299.1	37.00	45.2	1.989
3300.1	37.00	45.2	1.989
3301.1	37.00	45.2	1.992
3302.1	37.00	45.2	1.989
3303.1	37.00	45.2	1.989
3304.1	37.00	45.2	1.992
3305.1	37.00	45.2	1.992
3306.1	37.00	45.2	1.992
3307.1	37.00	45.2	1.992
3308.1	37.00	45.2	1.992
3309.1	37.00	45.2	1.992
3310.1	37.00	45.2	1.992
3311.1	37.00	45.2	1.992
3312.1	37.00	45.2	1.992
3313.1	37.00	45.2	1.992
3314.1	37.00	45.2	1.992
3315.1	37.00	45.2	1.992
3316.1	37.00	45.2	1.992
3317.1	37.00	45.2	1.992
3318.1	37.00	45.2	1.992
3319.1	37.00	45.2	1.992
3320.1	37.00	45.2	1.992
3321.1	37.00	45.2	1.992
3322.1	37.00	45.2	1.992
3323.1	37.01	45.3	1.992
3324.1	37.01	45.3	1.986
3325.1	37.01	45.2	1.974
3326.1	37.01	45.2	1.974
3327.1	37.01	45.2	1.976
3328.1	37.01	45.2	1.974
3329.1	37.01	45.2	1.976
3330.1	37.01	45.2	1.976
3331.2	37.01	45.2	1.976
3332.1	37.01	45.2	1.976
3333.2	37.01	45.2	1.976
3334.2	37.01	45.2	1.979
3335.2	37.01	45.2	1.986
3336.2	37.01	45.2	1.976
3337.2	37.01	45.2	1.986
3338.2	37.01	45.2	1.986
3339.2	37.01	45.2	1.986
3340.2	37.00	45.2	1.986
3341.2	37.00	45.2	1.986
3342.2	37.00	45.2	1.986
3343.2	37.00	45.2	1.986
3344.2	37.00	45.2	1.986
3345.2	37.00	45.2	1.986
3346.2	37.00	45.2	1.989
3347.2	37.00	45.2	1.989
3348.2	37.00	45.2	1.989
3349.2	37.00	45.2	1.989
3350.2	37.00	45.2	1.989
3351.2	37.00	45.2	1.989
3352.2	37.00	45.2	1.989
3353.2	37.00	45.1	1.989
3354.2	37.00	45.1	1.989
3355.2	37.00	45.1	1.989
3356.2	37.00	45.1	1.989
3357.2	37.00	45.1	1.989
3358.2	37.00	45.1	1.989
3359.2	37.00	45.1	1.989
3360.2	37.00	45.1	1.989
3361.2	37.00	45.1	1.989
3362.2	37.00	45.1	1.989
