[HEADER]
Insulated box
Parallel heaters, 1x 5W, 1x 10W
K_p=3.5
K_i=1e-3

[DATA]
time	temperature	humidity	heater power
864.6	35.74	50.2	3.087
865.6	35.74	50.2	3.080
866.6	35.74	50.1	3.077
867.6	35.74	50.1	3.080
868.6	35.74	50.2	3.084
868.9	35.74	50.2	3.084
869.9	35.74	50.2	3.080
870.9	35.75	50.2	3.080
871.9	35.75	50.2	3.068
872.9	35.75	50.2	3.064
873.9	35.76	50.2	3.061
874.9	35.76	50.2	3.052
875.9	35.76	50.2	3.049
876.9	35.76	50.2	3.045
877.9	35.76	50.2	3.045
878.9	35.77	50.2	3.042
879.9	35.77	50.2	3.042
880.9	35.77	50.2	3.029
881.9	35.77	50.2	3.026
882.9	35.77	50.1	3.026
883.9	35.77	50.1	3.026
884.9	35.77	50.1	3.023
885.9	35.78	50.1	3.023
886.9	35.78	50.2	3.014
887.9	35.79	50.2	3.007
888.9	35.79	50.1	2.991
889.9	35.79	50.1	2.991
890.9	35.79	50.1	2.991
891.9	35.79	50.1	2.988
892.9	35.79	50.1	2.988
893.9	35.79	50.1	2.988
894.9	35.80	50.2	2.988
895.9	35.80	50.2	2.976
896.9	35.81	50.2	2.960
897.9	35.81	50.2	2.954
898.9	35.82	50.1	2.950
899.9	35.82	50.1	2.935
900.9	35.82	50.1	2.922
901.9	35.83	50.1	2.919
902.9	35.83	50.1	2.904
903.9	35.84	50.1	2.900
904.9	35.84	50.1	2.897
905.9	35.84	50.1	2.885
906.9	35.84	50.1	2.882
907.9	35.85	50.1	2.879
908.9	35.85	50.1	2.867
909.9	35.85	50.1	2.863
910.9	35.85	50.1	2.863
911.9	35.86	50.1	2.851
912.9	35.86	50.1	2.848
913.9	35.86	50.1	2.848
914.9	35.86	50.1	2.845
915.9	35.87	50.1	2.836
916.9	35.87	50.0	2.833
917.9	35.87	50.0	2.829
918.9	35.87	50.0	2.829
919.9	35.87	50.0	2.829
920.9	35.88	50.1	2.826
921.9	35.88	50.1	2.811
922.9	35.88	50.0	2.796
923.9	35.88	50.0	2.796
924.9	35.89	50.0	2.796
925.9	35.89	50.0	2.793
926.9	35.89	50.0	2.793
927.9	35.89	50.0	2.793
928.9	35.89	50.1	2.793
929.9	35.90	50.1	2.778
930.9	35.90	50.1	2.766
931.9	35.91	50.1	2.759
932.9	35.91	50.1	2.744
933.9	35.92	50.1	2.741
934.9	35.92	50.0	2.726
935.9	35.92	50.0	2.729
936.9	35.92	50.0	2.738
937.9	35.92	50.0	2.726
938.9	35.93	50.1	2.723
939.9	35.93	50.1	2.708
940.9	35.94	50.0	2.705
941.9	35.94	50.0	2.693
942.9	35.94	50.0	2.690
943.9	35.94	50.0	2.687
944.9	35.95	50.0	2.675
945.9	35.95	50.0	2.672
946.9	35.95	50.0	2.660
947.9	35.95	50.0	2.660
